latitude,longitude,detected_at,confidence,frp,satellite
18.970191955566406,-90.7935791015625,2026-05-08T00:20:22Z,processed,109.44380187988281,GOES-18
18.96425437927246,-90.78780364990234,2026-05-08T00:20:21Z,processed,141.42259216308594,GOES-19
18.96425437927246,-90.78780364990234,2026-05-08T00:10:21Z,processed,40.99226760864258,GOES-19
18.923797607421875,-90.74230194091797,2026-05-07T23:30:21Z,processed,135.00286865234375,GOES-19
18.909719467163086,-90.75437927246094,2026-05-07T23:20:22Z,processed,162.45480346679688,GOES-18
19.082908630371094,-90.74034881591797,2026-05-07T23:20:21Z,processed,23.66024398803711,GOES-19
18.923797607421875,-90.74230194091797,2026-05-07T23:20:21Z,processed,348.4798889160156,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T23:10:21Z,processed,32.84685134887695,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T23:00:21Z,processed,40.08024215698242,GOES-19
19.06549644470215,-90.90180206298828,2026-05-07T22:20:21Z,processed,40.94116973876953,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T22:20:21Z,high_probability,58.876861572265625,GOES-19
19.10216522216797,-90.70169067382812,2026-05-07T22:10:21Z,processed,72.69048309326172,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T22:00:21Z,processed,81.53042602539062,GOES-19
19.097871780395508,-90.7009506225586,2026-05-07T21:50:22Z,processed,111.6731948852539,GOES-18
19.075439453125,-90.74503326416016,2026-05-07T21:50:22Z,processed,97.75859069824219,GOES-18
19.09912109375,-90.66702270507812,2026-05-07T21:50:22Z,processed,120.12660217285156,GOES-18
19.0832576751709,-90.7608413696289,2026-05-07T21:50:21Z,processed,65.2672119140625,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T21:50:21Z,processed,123.03717041015625,GOES-19
19.09912109375,-90.66702270507812,2026-05-07T21:40:22Z,processed,119.97110748291016,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T21:40:22Z,processed,209.39894104003906,GOES-18
19.082265853881836,-90.69940948486328,2026-05-07T21:40:21Z,processed,90.7950439453125,GOES-19
19.0832576751709,-90.7608413696289,2026-05-07T21:40:21Z,processed,82.73213195800781,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T21:40:21Z,processed,146.7330322265625,GOES-19
19.06549644470215,-90.90180206298828,2026-05-07T21:40:21Z,processed,44.71901321411133,GOES-19
18.82267951965332,-90.62872314453125,2026-05-07T21:40:21Z,processed,31.256805419921875,GOES-19
18.849489212036133,-90.71435546875,2026-05-07T21:30:22Z,processed,85.87127685546875,GOES-18
19.078144073486328,-90.67649841308594,2026-05-07T21:30:22Z,processed,102.87295532226562,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T21:30:22Z,processed,226.0897216796875,GOES-18
19.075439453125,-90.74503326416016,2026-05-07T21:30:22Z,processed,148.5716094970703,GOES-18
19.0767765045166,-90.71083068847656,2026-05-07T21:30:22Z,processed,102.3824462890625,GOES-18
19.082555770874023,-90.71984100341797,2026-05-07T21:30:21Z,processed,52.865665435791016,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T21:30:21Z,processed,187.3832550048828,GOES-19
19.0832576751709,-90.7608413696289,2026-05-07T21:30:21Z,processed,92.47989654541016,GOES-19
19.082265853881836,-90.69940948486328,2026-05-07T21:30:21Z,processed,126.20858001708984,GOES-19
19.081974029541016,-90.6789779663086,2026-05-07T21:30:21Z,processed,168.14410400390625,GOES-19
19.140460968017578,-90.60401916503906,2026-05-07T21:30:21Z,processed,62.21483612060547,GOES-19
19.062915802001953,-90.73797607421875,2026-05-07T21:30:21Z,processed,51.78301239013672,GOES-19
18.94075584411621,-90.56060791015625,2026-05-07T21:30:21Z,processed,29.845674514770508,GOES-19
19.09912109375,-90.66702270507812,2026-05-07T21:20:22Z,processed,221.08070373535156,GOES-18
19.078144073486328,-90.67649841308594,2026-05-07T21:20:22Z,processed,115.81510162353516,GOES-18
19.0767765045166,-90.71083068847656,2026-05-07T21:20:22Z,processed,166.13839721679688,GOES-18
19.075439453125,-90.74503326416016,2026-05-07T21:20:22Z,processed,196.4807586669922,GOES-18
19.082908630371094,-90.74034881591797,2026-05-07T21:20:21Z,processed,325.1636657714844,GOES-19
19.081974029541016,-90.6789779663086,2026-05-07T21:20:21Z,processed,169.5132598876953,GOES-19
19.0832576751709,-90.7608413696289,2026-05-07T21:20:21Z,processed,127.86576080322266,GOES-19
19.082265853881836,-90.69940948486328,2026-05-07T21:20:21Z,processed,137.8131103515625,GOES-19
19.140460968017578,-90.60401916503906,2026-05-07T21:20:21Z,processed,63.81690979003906,GOES-19
19.082555770874023,-90.71984100341797,2026-05-07T21:20:21Z,processed,90.96387481689453,GOES-19
19.096572875976562,-90.73504638671875,2026-05-07T21:10:22Z,processed,141.44813537597656,GOES-18
19.082908630371094,-90.74034881591797,2026-05-07T21:10:21Z,processed,266.61981201171875,GOES-19
19.10216522216797,-90.70169067382812,2026-05-07T21:10:21Z,high_probability,77.44205474853516,GOES-19
19.081974029541016,-90.6789779663086,2026-05-07T21:10:21Z,processed,68.31073760986328,GOES-19
19.0832576751709,-90.7608413696289,2026-05-07T21:10:21Z,processed,124.2151107788086,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T21:10:21Z,processed,113.28077697753906,GOES-19
19.140460968017578,-90.60401916503906,2026-05-07T21:10:21Z,processed,66.86943054199219,GOES-19
19.062915802001953,-90.73797607421875,2026-05-07T21:10:21Z,processed,64.873291015625,GOES-19
18.984134674072266,-90.79007720947266,2026-05-07T21:10:21Z,processed,49.88343811035156,GOES-19
19.097871780395508,-90.7009506225586,2026-05-07T21:00:22Z,processed,102.21015930175781,GOES-18
19.081974029541016,-90.6789779663086,2026-05-07T21:00:21Z,processed,65.55244445800781,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T21:00:21Z,processed,90.94969177246094,GOES-19
18.943740844726562,-90.74463653564453,2026-05-07T21:00:21Z,processed,57.49935531616211,GOES-19
18.984134674072266,-90.79007720947266,2026-05-07T21:00:21Z,processed,50.55436706542969,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T21:00:21Z,processed,143.2828826904297,GOES-19
19.09912109375,-90.66702270507812,2026-05-07T20:50:22Z,processed,92.14152526855469,GOES-18
19.120807647705078,-90.62214660644531,2026-05-07T20:50:21Z,processed,77.94519805908203,GOES-19
19.0455379486084,-90.8994369506836,2026-05-07T20:50:21Z,processed,37.00139236450195,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T20:50:21Z,processed,55.915618896484375,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T20:50:21Z,processed,80.241455078125,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T20:50:21Z,processed,78.10017395019531,GOES-19
19.12167739868164,-90.6224594116211,2026-05-07T20:40:22Z,processed,75.18011474609375,GOES-18
19.100839614868164,-90.61981964111328,2026-05-07T20:40:21Z,processed,76.37818908691406,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T20:40:21Z,medium_probability,62.983577728271484,GOES-19
18.82267951965332,-90.62872314453125,2026-05-07T20:40:21Z,processed,32.50986099243164,GOES-19
19.120807647705078,-90.62214660644531,2026-05-07T20:40:21Z,processed,96.35783386230469,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T20:40:21Z,processed,62.561283111572266,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T20:40:21Z,processed,70.67168426513672,GOES-19
19.097871780395508,-90.7009506225586,2026-05-07T20:30:22Z,processed,97.13788604736328,GOES-18
19.082908630371094,-90.74034881591797,2026-05-07T20:30:21Z,processed,57.98978042602539,GOES-19
18.943740844726562,-90.74463653564453,2026-05-07T20:30:21Z,processed,37.45173645019531,GOES-19
19.0455379486084,-90.8994369506836,2026-05-07T20:30:21Z,processed,44.13032150268555,GOES-19
19.081974029541016,-90.6789779663086,2026-05-07T20:30:21Z,processed,62.53415298461914,GOES-19
19.06549644470215,-90.90180206298828,2026-05-07T20:30:21Z,processed,51.78916931152344,GOES-19
19.075439453125,-90.74503326416016,2026-05-07T20:20:22Z,processed,64.4354476928711,GOES-18
19.01232147216797,-90.7740478515625,2026-05-07T20:20:22Z,processed,117.6958236694336,GOES-18
19.09912109375,-90.66702270507812,2026-05-07T20:20:22Z,processed,70.54297637939453,GOES-18
19.004058837890625,-90.79239654541016,2026-05-07T20:20:21Z,processed,78.7418441772461,GOES-19
18.984817504882812,-90.8310546875,2026-05-07T20:20:21Z,processed,43.032466888427734,GOES-19
19.120807647705078,-90.62214660644531,2026-05-07T20:20:21Z,processed,61.36614990234375,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T20:20:21Z,processed,108.38935089111328,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T20:20:21Z,processed,81.89619445800781,GOES-19
19.10216522216797,-90.70169067382812,2026-05-07T20:20:21Z,processed,75.97528076171875,GOES-19
19.09912109375,-90.66702270507812,2026-05-07T20:10:22Z,processed,105.24173736572266,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T20:10:22Z,processed,89.12117004394531,GOES-18
19.101837158203125,-90.68122100830078,2026-05-07T20:10:21Z,processed,106.95596313476562,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T20:10:21Z,processed,64.0851058959961,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T20:10:21Z,processed,72.70154571533203,GOES-19
19.048898696899414,-90.89173126220703,2026-05-07T20:00:22Z,processed,69.78913116455078,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T20:00:22Z,processed,91.60905456542969,GOES-18
19.09912109375,-90.66702270507812,2026-05-07T20:00:22Z,processed,88.79803466796875,GOES-18
19.101837158203125,-90.68122100830078,2026-05-07T20:00:21Z,processed,71.63785552978516,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T20:00:21Z,processed,61.517799377441406,GOES-19
19.140460968017578,-90.60401916503906,2026-05-07T20:00:21Z,processed,52.859779357910156,GOES-19
18.923797607421875,-90.74230194091797,2026-05-07T20:00:21Z,processed,32.44480895996094,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T20:00:21Z,processed,60.74443435668945,GOES-19
18.97782,-90.83224,2026-05-07T19:51:00Z,l,8.63,N20
19.12021,-90.54892,2026-05-07T19:51:00Z,n,2.58,N20
18.97554,-90.76157,2026-05-07T19:51:00Z,l,10.72,N20
18.85199,-90.67212,2026-05-07T19:51:00Z,n,6.31,N20
18.90509,-90.79314,2026-05-07T19:51:00Z,n,2.88,N20
18.97228,-90.8374,2026-05-07T19:51:00Z,n,8.63,N20
18.94163,-90.75165,2026-05-07T19:51:00Z,n,5.08,N20
18.93627,-90.73763,2026-05-07T19:51:00Z,n,7.46,N20
18.94226,-90.74573,2026-05-07T19:51:00Z,l,5.08,N20
19.14784,-90.57461,2026-05-07T19:51:00Z,n,6.11,N20
19.15224,-90.67192,2026-05-07T19:51:00Z,l,4.25,N20
19.11544,-90.68604,2026-05-07T19:51:00Z,l,6.98,N20
19.08795,-90.75441,2026-05-07T19:51:00Z,n,9.78,N20
19.10312,-90.66052,2026-05-07T19:51:00Z,n,4.99,N20
19.10486,-90.69092,2026-05-07T19:51:00Z,l,2.63,N20
19.09496,-90.68951,2026-05-07T19:51:00Z,n,24.57,N20
19.09927,-90.69609,2026-05-07T19:51:00Z,n,24.57,N20
19.09352,-90.74919,2026-05-07T19:51:00Z,n,9.78,N20
19.09991,-90.69024,2026-05-07T19:51:00Z,n,24.57,N20
19.14229,-90.67075,2026-05-07T19:51:00Z,n,25.67,N20
19.08554,-90.73033,2026-05-07T19:51:00Z,n,3.94,N20
19.08428,-90.74203,2026-05-07T19:51:00Z,l,6.69,N20
19.10248,-90.66643,2026-05-07T19:51:00Z,n,6.07,N20
19.08999,-90.68892,2026-05-07T19:51:00Z,n,32.3,N20
19.01505,-90.62888,2026-05-07T19:51:00Z,n,6.49,N20
18.99891,-90.77619,2026-05-07T19:51:00Z,n,15.06,N20
19.01007,-90.76556,2026-05-07T19:51:00Z,l,5.29,N20
19.01436,-90.77198,2026-05-07T19:51:00Z,n,5.29,N20
19.01073,-90.75957,2026-05-07T19:51:00Z,l,6.2,N20
19.03728,-90.76054,2026-05-07T19:51:00Z,n,9.21,N20
18.97857,-90.77966,2026-05-07T19:51:00Z,n,2.75,N20
19.0032,-90.78258,2026-05-07T19:51:00Z,n,15.06,N20
19.01501,-90.76607,2026-05-07T19:51:00Z,n,5.29,N20
19.05753,-90.89764,2026-05-07T19:51:00Z,n,30.08,N20
19.07997,-90.73553,2026-05-07T19:51:00Z,l,6.69,N20
18.82686,-90.62759,2026-05-07T19:51:00Z,l,5.69,N20
18.99827,-90.78202,2026-05-07T19:51:00Z,n,15.06,N20
19.09063,-90.68304,2026-05-07T19:51:00Z,h,29.85,N20
18.85418,-90.7107,2026-05-07T19:51:00Z,n,11.36,N20
19.09559,-90.68362,2026-05-07T19:51:00Z,n,18.72,N20
18.93988,-90.74995,2026-05-07T19:51:00Z,n,8.15,N20
19.0354,-90.76254,2026-05-07T19:51:00Z,n,10.98,N20
18.82188,-90.62715,2026-05-07T19:51:00Z,n,5.69,N20
18.90444,-90.79892,2026-05-07T19:51:00Z,l,2.88,N20
19.23509,-90.70681,2026-05-07T19:51:00Z,n,13.63,N20
19.14726,-90.67136,2026-05-07T19:51:00Z,l,4.25,N20
18.9356,-90.74355,2026-05-07T19:51:00Z,n,7.46,N20
19.1152,-90.54833,2026-05-07T19:51:00Z,l,1.3,N20
18.94549,-90.74453,2026-05-07T19:51:00Z,l,2.62,N20
19.13495,-90.64594,2026-05-07T19:51:00Z,n,6.17,N20
18.96108,-90.6513,2026-05-07T19:51:00Z,n,9.47,N20
19.14454,-90.60463,2026-05-07T19:51:00Z,n,20.14,N20
19.11069,-90.63712,2026-05-07T19:51:00Z,n,8.4,N20
19.13889,-90.61002,2026-05-07T19:51:00Z,n,5.38,N20
18.85049,-90.69836,2026-05-07T19:51:00Z,l,5.97,N20
19.14389,-90.61055,2026-05-07T19:51:00Z,n,32.33,N20
19.08365,-90.74789,2026-05-07T19:51:00Z,n,6.09,N20
18.93238,-90.74464,2026-05-07T19:51:00Z,n,10.96,N20
18.97718,-90.83803,2026-05-07T19:51:00Z,n,8.63,N20
18.8513,-90.67818,2026-05-07T19:51:00Z,n,6.31,N20
19.00384,-90.77676,2026-05-07T19:51:00Z,n,15.06,N20
18.93299,-90.73882,2026-05-07T19:51:00Z,n,12.08,N20
19.09012,-90.64083,2026-05-07T19:51:00Z,n,14.43,N20
19.13823,-90.61604,2026-05-07T19:51:00Z,n,5.38,N20
18.85783,-90.70878,2026-05-07T19:51:00Z,l,11.47,N20
18.85303,-90.67447,2026-05-07T19:51:00Z,n,5.11,N20
19.10763,-90.61868,2026-05-07T19:51:00Z,n,98.49,N20
19.05079,-90.91422,2026-05-07T19:51:00Z,n,40.3,N20
19.10874,-90.65511,2026-05-07T19:51:00Z,n,5.81,N20
19.05264,-90.89705,2026-05-07T19:51:00Z,n,30.08,N20
19.09687,-90.67171,2026-05-07T19:51:00Z,l,6.07,N20
19.09912109375,-90.66702270507812,2026-05-07T19:50:22Z,processed,124.61903381347656,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T19:50:22Z,processed,111.78253936767578,GOES-18
19.048898696899414,-90.89173126220703,2026-05-07T19:50:22Z,processed,177.67288208007812,GOES-18
19.140460968017578,-90.60401916503906,2026-05-07T19:50:21Z,processed,62.81916046142578,GOES-19
19.120807647705078,-90.62214660644531,2026-05-07T19:50:21Z,processed,105.26879119873047,GOES-19
18.984817504882812,-90.8310546875,2026-05-07T19:50:21Z,processed,34.50449752807617,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T19:50:21Z,processed,49.294612884521484,GOES-19
19.003711700439453,-90.77191162109375,2026-05-07T19:50:21Z,processed,71.56192016601562,GOES-19
19.100839614868164,-90.61981964111328,2026-05-07T19:50:21Z,processed,63.00041580200195,GOES-19
19.06549644470215,-90.90180206298828,2026-05-07T19:50:21Z,processed,164.35183715820312,GOES-19
19.0455379486084,-90.8994369506836,2026-05-07T19:50:21Z,high_probability,103.31517028808594,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T19:50:21Z,processed,130.60531616210938,GOES-19
19.09912109375,-90.66702270507812,2026-05-07T19:40:22Z,processed,95.81582641601562,GOES-18
19.01232147216797,-90.7740478515625,2026-05-07T19:40:22Z,processed,80.41580200195312,GOES-18
19.097871780395508,-90.7009506225586,2026-05-07T19:40:22Z,processed,96.07684326171875,GOES-18
19.003711700439453,-90.77191162109375,2026-05-07T19:40:21Z,processed,75.38270568847656,GOES-19
19.101837158203125,-90.68122100830078,2026-05-07T19:40:21Z,processed,129.57949829101562,GOES-19
19.10216522216797,-90.70169067382812,2026-05-07T19:40:21Z,processed,77.83319854736328,GOES-19
19.082908630371094,-90.74034881591797,2026-05-07T19:40:21Z,processed,48.519290924072266,GOES-19
19.140460968017578,-90.60401916503906,2026-05-07T19:40:21Z,processed,58.483604431152344,GOES-19
19.120807647705078,-90.62214660644531,2026-05-07T19:40:21Z,processed,69.9384765625,GOES-19
19.081974029541016,-90.6789779663086,2026-05-07T19:40:21Z,processed,63.80937194824219,GOES-19
18.9343,-90.74611,2026-05-07T19:33:00Z,n,9.28,N
19.13337,-90.64993,2026-05-07T19:33:00Z,l,8.42,N
18.9372,-90.75063,2026-05-07T19:33:00Z,l,5.33,N
19.0959,-90.68935,2026-05-07T19:33:00Z,n,30.8,N
18.93596,-90.73415,2026-05-07T19:33:00Z,n,11.1,N
18.94411,-90.75169,2026-05-07T19:33:00Z,n,4.41,N
19.15234,-90.59109,2026-05-07T19:33:00Z,n,4.79,N
18.94121,-90.74717,2026-05-07T19:33:00Z,n,5.33,N
19.15348,-90.58302,2026-05-07T19:33:00Z,n,7.6,N
18.93541,-90.73815,2026-05-07T19:33:00Z,h,12.56,N
19.14076,-90.59754,2026-05-07T19:33:00Z,l,6.14,N
19.1414,-90.61824,2026-05-07T19:33:00Z,l,9.62,N
18.97475,-90.78488,2026-05-07T19:33:00Z,n,4.97,N
19.09439,-90.75048,2026-05-07T19:33:00Z,n,6.07,N
19.09149,-90.74592,2026-05-07T19:33:00Z,l,3.89,N
19.01266,-90.76641,2026-05-07T19:33:00Z,n,8.55,N
19.08972,-90.73341,2026-05-07T19:33:00Z,n,5.98,N
19.09646,-90.68533,2026-05-07T19:33:00Z,n,12.72,N
19.09936,-90.68992,2026-05-07T19:33:00Z,n,30.8,N
19.11017,-90.63816,2026-05-07T19:33:00Z,n,9.54,N
19.14254,-90.61015,2026-05-07T19:33:00Z,n,8.13,N
19.1326,-90.57969,2026-05-07T19:33:00Z,l,3.01,N
19.13956,-90.58082,2026-05-07T19:33:00Z,n,5.31,N
19.05933,-90.89906,2026-05-07T19:33:00Z,n,20.07,N
18.94066,-90.75116,2026-05-07T19:33:00Z,n,5.33,N
19.14441,-90.67219,2026-05-07T19:33:00Z,n,5.44,N
19.14709,-90.57784,2026-05-07T19:33:00Z,n,6.19,N
19.14716,-90.60262,2026-05-07T19:33:00Z,n,5.3,N
19.15058,-90.5784,2026-05-07T19:33:00Z,n,6.19,N
19.08458,-90.74483,2026-05-07T19:33:00Z,n,8.84,N
19.14658,-90.60666,2026-05-07T19:33:00Z,n,8.13,N
19.05589,-90.89854,2026-05-07T19:33:00Z,n,38.99,N
19.14197,-90.6142,2026-05-07T19:33:00Z,n,9.62,N
19.13608,-90.58024,2026-05-07T19:33:00Z,n,3.01,N
19.05367,-90.9143,2026-05-07T19:33:00Z,n,20.41,N
19.06278,-90.8996,2026-05-07T19:33:00Z,n,20.07,N
19.13906,-90.60963,2026-05-07T19:33:00Z,n,7.46,N
19.03917,-90.76637,2026-05-07T19:33:00Z,l,6.91,N
19.11856,-90.55279,2026-05-07T19:33:00Z,l,3.55,N
19.12321,-90.74674,2026-05-07T19:33:00Z,n,5.87,N
19.11138,-90.65482,2026-05-07T19:33:00Z,n,12.75,N
19.1431,-90.60614,2026-05-07T19:33:00Z,l,8.13,N
19.05023,-90.91376,2026-05-07T19:33:00Z,l,20.41,N
19.1138,-90.68807,2026-05-07T19:33:00Z,n,14.39,N
19.03051,-90.76508,2026-05-07T19:33:00Z,l,6.95,N
19.10275,-90.6658,2026-05-07T19:33:00Z,n,10.5,N
19.10629,-90.69102,2026-05-07T19:33:00Z,n,15.48,N
19.01854,-90.59959,2026-05-07T19:33:00Z,n,5.09,N
19.03396,-90.76564,2026-05-07T19:33:00Z,l,10.64,N
19.0988,-90.69392,2026-05-07T19:33:00Z,n,30.8,N
19.03799,-90.76221,2026-05-07T19:33:00Z,n,10.64,N
19.08224,-90.7363,2026-05-07T19:33:00Z,n,8.11,N
19.14367,-90.60209,2026-05-07T19:33:00Z,n,5.3,N
19.01748,-90.6323,2026-05-07T19:33:00Z,l,3.62,N
19.08514,-90.74083,2026-05-07T19:33:00Z,l,8.11,N
19.01209,-90.7704,2026-05-07T19:33:00Z,n,8.55,N
19.09299,-90.6848,2026-05-07T19:33:00Z,n,32.43,N
19.09037,-90.7539,2026-05-07T19:33:00Z,n,18.43,N
19.00977,-90.76189,2026-05-07T19:33:00Z,n,8.81,N
19.014,-90.63182,2026-05-07T19:33:00Z,n,7.81,N
19.09093,-90.74991,2026-05-07T19:33:00Z,n,3.89,N
19.00405,-90.7773,2026-05-07T19:33:00Z,n,41.37,N
19.08625,-90.73286,2026-05-07T19:33:00Z,l,6.99,N
19.08804,-90.74537,2026-05-07T19:33:00Z,n,3.89,N
19.01506,-90.59903,2026-05-07T19:33:00Z,n,5.09,N
19.01555,-90.77093,2026-05-07T19:33:00Z,n,8.55,N
19.09495,-90.74649,2026-05-07T19:33:00Z,n,6.07,N
19.00958,-90.68835,2026-05-07T19:33:00Z,n,4.97,N
19.01612,-90.76694,2026-05-07T19:33:00Z,l,8.55,N
19.00592,-90.63885,2026-05-07T19:33:00Z,n,6.91,N
19.08748,-90.74936,2026-05-07T19:33:00Z,n,3.89,N
19.08691,-90.75335,2026-05-07T19:33:00Z,n,18.43,N
18.99714,-90.77623,2026-05-07T19:33:00Z,l,13.67,N
19.00003,-90.78073,2026-05-07T19:33:00Z,n,15.15,N
18.99658,-90.7802,2026-05-07T19:33:00Z,n,15.15,N
19.09009,-90.68025,2026-05-07T19:33:00Z,n,32.43,N
19.0006,-90.77676,2026-05-07T19:33:00Z,n,13.67,N
18.97811,-90.76105,2026-05-07T19:33:00Z,n,8.03,N
19.09243,-90.6888,2026-05-07T19:33:00Z,h,87.79,N
19.09223,-90.63952,2026-05-07T19:33:00Z,n,33.54,N
19.0032,-90.88225,2026-05-07T19:33:00Z,l,6.97,N
19.09551,-90.74248,2026-05-07T19:33:00Z,n,3.91,N
18.97838,-90.83405,2026-05-07T19:33:00Z,l,5.21,N
18.97437,-90.83746,2026-05-07T19:33:00Z,n,5.21,N
18.93776,-90.74665,2026-05-07T19:33:00Z,l,5.33,N
18.97186,-90.78038,2026-05-07T19:33:00Z,n,6.8,N
18.97531,-90.78092,2026-05-07T19:33:00Z,h,19.02,N
18.95738,-90.75778,2026-05-07T19:33:00Z,l,6.88,N
18.96148,-90.65238,2026-05-07T19:33:00Z,l,5.06,N
18.97587,-90.77695,2026-05-07T19:33:00Z,n,19.02,N
19.15135,-90.67326,2026-05-07T19:33:00Z,n,11.36,N
18.96731,-90.66145,2026-05-07T19:33:00Z,l,4.19,N
19.15911,-90.83334,2026-05-07T19:33:00Z,l,2.85,N
19.23358,-90.70609,2026-05-07T19:33:00Z,n,12.05,N
19.09993,-90.68591,2026-05-07T19:33:00Z,n,12.72,N
19.03626,-90.76185,2026-05-07T19:33:00Z,n,6.91,N
19.23415,-90.70206,2026-05-07T19:33:00Z,n,12.05,N
19.15405,-90.57896,2026-05-07T19:33:00Z,n,4.09,N
19.15582,-90.59163,2026-05-07T19:33:00Z,n,4.79,N
19.07573,-90.57929,2026-05-07T19:33:00Z,n,3.9,N
18.97782,-90.83799,2026-05-07T19:33:00Z,n,5.21,N
19.03972,-90.76238,2026-05-07T19:33:00Z,n,6.91,N
19.11954,-90.67249,2026-05-07T19:33:00Z,n,12.29,N
